;Unnamed: 0;Tweet;Emosi;step01;tokens;tokens_perbaikan;final_tokens;step02;ProcessedText
798;798.0;skrg udh ada lg status OTG, org tanpa gejala, jd risiko kita kontak dgn org byk di RS yg tanpa gejala Covid-19 bs lebih tinggi, dibandingkan dgn kalian yg ttp;-1.0;skrg udh ada lg status otg org tanpa gejala jd risiko kita kontak dgn org byk di rs yg tanpa gejala covid number bs lebih tinggi dibandingkan dgn kalian yg ttp;['skrg', 'udh', 'ada', 'lg', 'status', 'otg', 'org', 'tanpa', 'gejala', 'jd', 'risiko', 'kita', 'kontak', 'dgn', 'org', 'byk', 'di', 'rs', 'yg', 'tanpa', 'gejala', 'covid', 'number', 'bs', 'lebih', 'tinggi', 'dibandingkan', 'dgn', 'kalian', 'yg', 'ttp'];['sekarang', 'sudah', 'ada', 'lg', 'status', 'otg', 'orang', 'tanpa', 'gejala', 'jadi ', 'risiko', 'kita', 'kontak', 'dengan', 'orang', 'banyak', 'di', 'rs', 'yang', 'tanpa', 'gejala', 'covid', 'number', 'bisa', 'lebih', 'tinggi', 'dibandingkan', 'dengan', 'kalian', 'yang', 'tetap'];['sekarang', 'sudah', 'ada', 'lg', 'status', 'otg', 'orang', 'tanpa', 'gejala', 'jadi ', 'risiko', 'kita', 'kontak', 'dengan', 'orang', 'banyak', 'di', 'rs', 'yang', 'tanpa', 'gejala', 'covid', 'number', 'bisa', 'lebih', 'tinggi', 'dibandingkan', 'dengan', 'kalian', 'yang', 'tetap'];sekarang sudah ada lg status otg orang tanpa gejala jadi  risiko kita kontak dengan orang banyak di rs yang tanpa gejala covid number bisa lebih tinggi dibandingkan dengan kalian yang tetap;sekarang ada lg status otg orang gejala jadi risiko kontak orang banyak rs tanpa gejala covid number lebih tinggi banding kalian tetap
799;799.0;Kembali kepada pangkuan kehidupan Islam, yakni khilafah adalah kewajiban  dan kebutuhan mendesak. Inilah pesan penting berikutnya bagi Indonesia dan dunia. ;-1.0;kembali kepada pangkuan kehidupan islam yakni khilafah adalah kewajiban dan kebutuhan mendesak inilah pesan penting berikutnya bagi indonesia dan dunia;['kembali', 'kepada', 'pangkuan', 'kehidupan', 'islam', 'yakni', 'khilafah', 'adalah', 'kewajiban', 'dan', 'kebutuhan', 'mendesak', 'inilah', 'pesan', 'penting', 'berikutnya', 'bagi', 'indonesia', 'dan', 'dunia'];['kembali', 'kepada', 'pangkuan', 'kehidupan', 'islam', 'yakni', 'khilafah', 'adalah', 'kewajiban', 'dan', 'kebutuhan', 'mendesak', 'inilah', 'pesan', 'penting', 'berikutnya', 'bagi', 'indonesia', 'dan', 'dunia'];['kembali', 'kepada', 'pangkuan', 'kehidupan', 'islam', 'yakni', 'khilafah', 'adalah', 'kewajiban', 'dan', 'kebutuhan', 'mendesak', 'inilah', 'pesan', 'penting', 'berikutnya', 'bagi', 'indonesia', 'dan', 'dunia'];kembali kepada pangkuan kehidupan islam yakni khilafah adalah kewajiban dan kebutuhan mendesak inilah pesan penting berikutnya bagi indonesia dan dunia;kepada pangku hidup islam khilafah wajib butuh desak ini pesan penting ikut indonesia dunia
800;800.0;Jumlah PDP Covid 19 Di Kalsel Naik, PDP Meninggal Asal Batola Negatif Corona lewat;-1.0;jumlah pdp covid number di kalsel naik pdp meninggal asal batola negatif corona lewat;['jumlah', 'pdp', 'covid', 'number', 'di', 'kalsel', 'naik', 'pdp', 'meninggal', 'asal', 'batola', 'negatif', 'corona', 'lewat'];['jumlah', 'pdp', 'covid', 'number', 'di', 'kalsel', 'naik', 'pdp', 'meninggal', 'asal', 'batola', 'negatif', 'corona', 'lewat'];['jumlah', 'pdp', 'covid', 'number', 'di', 'kalsel', 'naik', 'pdp', 'meninggal', 'asal', 'batola', 'negatif', 'corona', 'lewat'];jumlah pdp covid number di kalsel naik pdp meninggal asal batola negatif corona lewat;jumlah pdp covid number kalsel naik pdp tinggal asal batola negatif corona lewat
801;801.0;Solusinya mgkin ada tp mesti kompak ya ama spt saran om faisal basri. Fokus dl ama covid ampe semua sehat (dan pmrintah nemu jalur kordinasi penanganan n metode yg tokcer), baru mulei lg roda ekonomi trmasuk cipta krja. Skrg kan masi berantakan smuaa;1.0;solusinya mgkin ada tp mesti kompak ya ama spt saran om faisal basri fokus dl ama covid ampe semua sehat dan pmrintah nemu jalur kordinasi penanganan metode yg tokcer baru mulei lg roda ekonomi trmasuk cipta krja skrg kan masi berantakan smuaa;['solusinya', 'mgkin', 'ada', 'tp', 'mesti', 'kompak', 'ya', 'ama', 'spt', 'saran', 'om', 'faisal', 'basri', 'fokus', 'dl', 'ama', 'covid', 'ampe', 'semua', 'sehat', 'dan', 'pmrintah', 'nemu', 'jalur', 'kordinasi', 'penanganan', 'metode', 'yg', 'tokcer', 'baru', 'mulei', 'lg', 'roda', 'ekonomi', 'trmasuk', 'cipta', 'krja', 'skrg', 'kan', 'masi', 'berantakan', 'smuaa'];['solusinya', 'mungkin', 'ada', 'tapi', 'mesti', 'kompak', 'iya', 'sama', 'seperti', 'saran', 'om', 'faisal', 'basri', 'fokus', 'dl', 'sama', 'covid', 'ampe', 'semua', 'sehat', 'dan', 'pmrintah', 'menemukan', 'jalur', 'kordinasi', 'penanganan', 'metode', 'yang', 'tokcer', 'baru', 'mulei', 'lg', 'roda', 'ekonomi', 'trmasuk', 'cipta', 'kerja', 'sekarang', 'kan', 'masi', 'berantakan', 'smuaa'];['solusinya', 'mungkin', 'ada', 'tapi', 'mesti', 'kompak', 'iya', 'sama', 'seperti', 'saran', 'om', 'faisal', 'basri', 'fokus', 'dl', 'sama', 'covid', 'ampe', 'semua', 'sehat', 'dan', 'pmrintah', 'menemukan', 'jalur', 'kordinasi', 'penanganan', 'metode', 'yang', 'tokcer', 'baru', 'mulei', 'lg', 'roda', 'ekonomi', 'trmasuk', 'cipta', 'kerja', 'sekarang', 'kan', 'masi', 'berantakan', 'smuaa'];solusinya mungkin ada tapi mesti kompak iya sama seperti saran om faisal basri fokus dl sama covid ampe semua sehat dan pmrintah menemukan jalur kordinasi penanganan metode yang tokcer baru mulei lg roda ekonomi trmasuk cipta kerja sekarang kan masi berantakan smuaa;solusi mungkin tapi mesti kompak iya sama saran om faisal basri fokus dl sama covid ampe semua sehat pmrintah temu jalur kordinasi tangan metode tokcer baru mulei lg roda ekonomi trmasuk cipta kerja sekarang kan mas beranta smuaa
802;802.0;Tidak tau kenapa, sedang malas mendengar berita Covid-19, apalagi yang ada hubungannya dengan pemerintah. Begitu2 aja.;-2.0;tidak tau kenapa sedang malas mendengar berita covid number apalagi yang ada hubungannya dengan pemerintah begitu2 aja;['tidak', 'tau', 'kenapa', 'sedang', 'malas', 'mendengar', 'berita', 'covid', 'number', 'apalagi', 'yang', 'ada', 'hubungannya', 'dengan', 'pemerintah', 'begitu2', 'aja'];['tidak', 'tau', 'kenapa', 'sedang', 'malas', 'mendengar', 'berita', 'covid', 'number', 'apalagi', 'yang', 'ada', 'hubungannya', 'dengan', 'pemerintah', 'begitu2', 'saja'];['tidak', 'tau', 'kenapa', 'sedang', 'malas', 'mendengar', 'berita', 'covid', 'number', 'apalagi', 'yang', 'ada', 'hubungannya', 'dengan', 'pemerintah', 'begitu2', 'saja'];tidak tau kenapa sedang malas mendengar berita covid number apalagi yang ada hubungannya dengan pemerintah begitu2 saja;tau sedang malas dengar berita covid number yang hubung perintah begitu2
803;803.0;Himbauan wali nagari tandikek kec. Patamuan kab. Pd. Pariaman dalam penanganan covid 19;1.0;himbauan wali nagari tandikek kec patamuan kab pd pariaman dalam penanganan covid number;['himbauan', 'wali', 'nagari', 'tandikek', 'kec', 'patamuan', 'kab', 'pd', 'pariaman', 'dalam', 'penanganan', 'covid', 'number'];['himbauan', 'wali', 'nagari', 'tandikek', 'kec', 'patamuan', 'kab', 'pada', 'pariaman', 'dalam', 'penanganan', 'covid', 'number'];['himbauan', 'wali', 'nagari', 'tandikek', 'kec', 'patamuan', 'kab', 'pada', 'pariaman', 'dalam', 'penanganan', 'covid', 'number'];himbauan wali nagari tandikek kec patamuan kab pada pariaman dalam penanganan covid number;himbauan wali nagari tandikek kec patamuan kab pariaman tangan covid number
804;804.0;Dukung Relawan Covid-19, Alpenland Management Serahkan Bantuan;2.0;dukung relawan covid number alpenland management serahkan bantuan;['dukung', 'relawan', 'covid', 'number', 'alpenland', 'management', 'serahkan', 'bantuan'];['dukung', 'relawan', 'covid', 'number', 'alpenland', 'management', 'serahkan', 'bantuan'];['dukung', 'relawan', 'covid', 'number', 'alpenland', 'management', 'serahkan', 'bantuan'];dukung relawan covid number alpenland management serahkan bantuan;dukung rawan covid number alpenland management serah bantu
805;805.0;Tiba2 dejavu yg aku buat online discussion utk assignment dgn grpmate. Idk but maybe, covid atau bukan, kita tetap akan kena kuarintin.;1.0;tiba2 dejavu yg aku buat online discussion utk assignment dgn grpmate idk but maybe covid atau bukan kita tetap akan kena kuarintin;['tiba2', 'dejavu', 'yg', 'aku', 'buat', 'online', 'discussion', 'utk', 'assignment', 'dgn', 'grpmate', 'idk', 'but', 'maybe', 'covid', 'atau', 'bukan', 'kita', 'tetap', 'akan', 'kena', 'kuarintin'];['tiba2', 'dejavu', 'yang', 'aku', 'buat', 'online', 'discussion', 'untuk', 'assignment', 'dengan', 'grpmate', 'idk', 'but', 'maybe', 'covid', 'atau', 'bukan', 'kita', 'tetap', 'akan', 'kena', 'kuarintin'];['tiba2', 'dejavu', 'yang', 'aku', 'buat', 'online', 'discussion', 'untuk', 'assignment', 'dengan', 'grpmate', 'idk', 'but', 'maybe', 'covid', 'atau', 'bukan', 'kita', 'tetap', 'akan', 'kena', 'kuarintin'];tiba2 dejavu yang aku buat online discussion untuk assignment dengan grpmate idk but maybe covid atau bukan kita tetap akan kena kuarintin;tiba2 dejavu aku buat online discussion assignment grpmate idk but maybe covid bukan tetap kena kuarintin
806;806.0;Hm tak dapat noti lagi, tapi takpelah musim2 covid pun duit masuk. Covid tu since awal tahun lagi now dah RMO 3rd phase still tadek pun kena potong macam HSBC, asb pulak dengar2 4.75% . Reits minimum pun dah 4% MONTHLY PULAKTU NIKMAT APA LAGI YANG KAU DUSTAKAN;-2.0;hm tak dapat noti lagi tapi takpelah musim2 covid pun duit masuk covid tu since awal tahun lagi now dah rmo 3 rd phase still tadek pun kena potong macam hsbc asb pulak dengar2 percent reits minimum pun dah percent monthly pulaktu nikmat apa lagi yang kau dustakan;['hm', 'tak', 'dapat', 'noti', 'lagi', 'tapi', 'takpelah', 'musim2', 'covid', 'pun', 'duit', 'masuk', 'covid', 'tu', 'since', 'awal', 'tahun', 'lagi', 'now', 'dah', 'rmo', '3', 'rd', 'phase', 'still', 'tadek', 'pun', 'kena', 'potong', 'macam', 'hsbc', 'asb', 'pulak', 'dengar2', 'percent', 'reits', 'minimum', 'pun', 'dah', 'percent', 'monthly', 'pulaktu', 'nikmat', 'apa', 'lagi', 'yang', 'kau', 'dustakan'];['hm', 'tak', 'dapat', 'noti', 'lagi', 'tapi', 'takpelah', 'musim2', 'covid', 'pun', 'duit', 'masuk', 'covid', 'itu', 'since', 'awal', 'tahun', 'lagi', 'now', 'sudah', 'rmo', '3', 'rd', 'phase', 'still', 'tadek', 'pun', 'kena', 'potong', 'macam', 'hsbc', 'asb', 'pulak', 'dengar2', 'percent', 'reits', 'minimum', 'pun', 'sudah', 'percent', 'monthly', 'pulaktu', 'nikmat', 'apa', 'lagi', 'yang', 'kau', 'dustakan'];['hm', 'tak', 'dapat', 'noti', 'lagi', 'tapi', 'takpelah', 'musim2', 'covid', 'pun', 'duit', 'masuk', 'covid', 'itu', 'since', 'awal', 'tahun', 'lagi', 'now', 'sudah', 'rmo', '3', 'rd', 'phase', 'still', 'tadek', 'pun', 'kena', 'potong', 'macam', 'hsbc', 'asb', 'pulak', 'dengar2', 'percent', 'reits', 'minimum', 'pun', 'sudah', 'percent', 'monthly', 'pulaktu', 'nikmat', 'apa', 'lagi', 'yang', 'kau', 'dustakan'];hm tak dapat noti lagi tapi takpelah musim2 covid pun duit masuk covid itu since awal tahun lagi now sudah rmo 3 rd phase still tadek pun kena potong macam hsbc asb pulak dengar2 percent reits minimum pun sudah percent monthly pulaktu nikmat apa lagi yang kau dustakan;hm tak not tapi takpelah musim2 covid duit masuk covid since awal tahun now rmo 3 rd phase still tadek kena potong macam hsbc asb pulak dengar2 percent reits minimum sudah percent monthly pulaktu nikmat apa yang kau dusta
807;807.0;THR PNS & Gaji ke 13 yang Terancam Sirna 'Dimakan' Covid-19 Dana hutang dipakai utk penanganan virus corona. Masalahnya = hasilnya apa ?? Kenapa gaji anggota DPR yg pasti gede tidak juga di potong yaaa ????;-2.0;thr pns gaji ke number yang terancam sirna dimakan covid number dana hutang dipakai utk penanganan virus corona masalahnya hasilnya apa kenapa gaji anggota dpr yg pasti gede tidak juga di potong yaaa;['thr', 'pns', 'gaji', 'ke', 'number', 'yang', 'terancam', 'sirna', 'dimakan', 'covid', 'number', 'dana', 'hutang', 'dipakai', 'utk', 'penanganan', 'virus', 'corona', 'masalahnya', 'hasilnya', 'apa', 'kenapa', 'gaji', 'anggota', 'dpr', 'yg', 'pasti', 'gede', 'tidak', 'juga', 'di', 'potong', 'yaaa'];['thr', 'pns', 'gaji', 'ke', 'number', 'yang', 'terancam', 'sirna', 'dimakan', 'covid', 'number', 'dana', 'hutang', 'dipakai', 'untuk', 'penanganan', 'virus', 'corona', 'masalahnya', 'hasilnya', 'apa', 'kenapa', 'gaji', 'anggota', 'dpr', 'yang', 'pasti', 'besar', 'tidak', 'juga', 'di', 'potong', 'yaaa'];['thr', 'pns', 'gaji', 'ke', 'number', 'yang', 'terancam', 'sirna', 'dimakan', 'covid', 'number', 'dana', 'hutang', 'dipakai', 'untuk', 'penanganan', 'virus', 'corona', 'masalahnya', 'hasilnya', 'apa', 'kenapa', 'gaji', 'anggota', 'dpr', 'yang', 'pasti', 'besar', 'tidak', 'juga', 'di', 'potong', 'yaaa'];thr pns gaji ke number yang terancam sirna dimakan covid number dana hutang dipakai untuk penanganan virus corona masalahnya hasilnya apa kenapa gaji anggota dpr yang pasti besar tidak juga di potong yaaa;thr pns gaji number ancam sirna makan covid number dana hutang pakai tangan virus corona masalah hasil apa gaji anggota dpr pasti besar juga potong yaaa
808;808.0;Saya sangat kecewa kepada pihak PLN/BUMN pak, Katanya menolong meringankan beban biaya listrik pak.. Tertama pelanggan rmh tngga. Klu yg berkode R1M mampu tk dpt discon, masalahnya mampu tk mampu disebbkan COVID semua rumah tgga terdampak. Sya pkai 900 watt dan trdmpak COVID pak.;-2.0;saya sangat kecewa kepada pihak pln bumn pak katanya menolong meringankan beban biaya listrik pak tertama pelanggan rmh tngga klu yg berkode r1m mampu tk dpt discon masalahnya mampu tk mampu disebbkan covid semua rumah tgga terdampak sya pkai number watt dan trdmpak covid pak;['saya', 'sangat', 'kecewa', 'kepada', 'pihak', 'pln', 'bumn', 'pak', 'katanya', 'menolong', 'meringankan', 'beban', 'biaya', 'listrik', 'pak', 'tertama', 'pelanggan', 'rmh', 'tngga', 'klu', 'yg', 'berkode', 'r1m', 'mampu', 'tk', 'dpt', 'discon', 'masalahnya', 'mampu', 'tk', 'mampu', 'disebbkan', 'covid', 'semua', 'rumah', 'tgga', 'terdampak', 'sya', 'pkai', 'number', 'watt', 'dan', 'trdmpak', 'covid', 'pak'];['saya', 'sangat', 'kecewa', 'kepada', 'pihak', 'pln', 'bumn', 'pak', 'katanya', 'menolong', 'meringankan', 'beban', 'biaya', 'listrik', 'pak', 'tertama', 'pelanggan', 'rumah', 'tngga', 'kalau', 'yang', 'berkode', 'r1m', 'mampu', 'tingkat', 'dapat ', 'discon', 'masalahnya', 'mampu', 'tingkat', 'mampu', 'disebbkan', 'covid', 'semua', 'rumah', 'tgga', 'terdampak', 'saya', 'pkai', 'number', 'watt', 'dan', 'trdmpak', 'covid', 'pak'];['saya', 'sangat', 'kecewa', 'kepada', 'pihak', 'pln', 'bumn', 'pak', 'katanya', 'menolong', 'meringankan', 'beban', 'biaya', 'listrik', 'pak', 'tertama', 'pelanggan', 'rumah', 'tngga', 'kalau', 'yang', 'berkode', 'r1m', 'mampu', 'tingkat', 'dapat ', 'discon', 'masalahnya', 'mampu', 'tingkat', 'mampu', 'disebbkan', 'covid', 'semua', 'rumah', 'tgga', 'terdampak', 'saya', 'pkai', 'number', 'watt', 'dan', 'trdmpak', 'covid', 'pak'];saya sangat kecewa kepada pihak pln bumn pak katanya menolong meringankan beban biaya listrik pak tertama pelanggan rumah tngga kalau yang berkode r1m mampu tingkat dapat  discon masalahnya mampu tingkat mampu disebbkan covid semua rumah tgga terdampak saya pkai number watt dan trdmpak covid pak;sangat kecewa pihak pln bumn pak kata tolong ringan beban biaya listrik pak tertama langgan rumah tngga kalau kode r1m mampu tingkat discon masalah mampu tingkat mampu disebbkan covid semua rumah tgga dampak pkai number watt trdmpak covid pak
809;809.0;Penerangan Keliling Bersatu Lawan Covid 19 Oleh Sat Lantas Polres Bone.;2.0;penerangan keliling bersatu lawan covid number oleh sat lantas polres bone;['penerangan', 'keliling', 'bersatu', 'lawan', 'covid', 'number', 'oleh', 'sat', 'lantas', 'polres', 'bone'];['penerangan', 'keliling', 'bersatu', 'lawan', 'covid', 'number', 'oleh', 'sat', 'lantas', 'polres', 'bone'];['penerangan', 'keliling', 'bersatu', 'lawan', 'covid', 'number', 'oleh', 'sat', 'lantas', 'polres', 'bone'];penerangan keliling bersatu lawan covid number oleh sat lantas polres bone;terang keliling satu lawan covid number sat lantas polres bone
810;810.0;AS ini diketahui adalah seorang anggota Jamaah Tabligh yang mengikuti Ijtima di Kabupaten Gowa dan saat ini menjadi cluster baru penyebaran Covid 19 karena juga mendatangkan peserta jamaah dari berbagai negara.;1.0;as ini diketahui adalah seorang anggota jamaah tabligh yang mengikuti ijtima di kabupaten gowa dan saat ini menjadi cluster baru penyebaran covid number karena juga mendatangkan peserta jamaah dari berbagai negara;['as', 'ini', 'diketahui', 'adalah', 'seorang', 'anggota', 'jamaah', 'tabligh', 'yang', 'mengikuti', 'ijtima', 'di', 'kabupaten', 'gowa', 'dan', 'saat', 'ini', 'menjadi', 'cluster', 'baru', 'penyebaran', 'covid', 'number', 'karena', 'juga', 'mendatangkan', 'peserta', 'jamaah', 'dari', 'berbagai', 'negara'];['as', 'ini', 'diketahui', 'adalah', 'seorang', 'anggota', 'jamaah', 'tabligh', 'yang', 'mengikuti', 'ijtima', 'di', 'kabupaten', 'gowa', 'dan', 'saat', 'ini', 'menjadi', 'cluster', 'baru', 'penyebaran', 'covid', 'number', 'karena', 'juga', 'mendatangkan', 'peserta', 'jamaah', 'dari', 'berbagai', 'negara'];['as', 'ini', 'diketahui', 'adalah', 'seorang', 'anggota', 'jamaah', 'tabligh', 'yang', 'mengikuti', 'ijtima', 'di', 'kabupaten', 'gowa', 'dan', 'saat', 'ini', 'menjadi', 'cluster', 'baru', 'penyebaran', 'covid', 'number', 'karena', 'juga', 'mendatangkan', 'peserta', 'jamaah', 'dari', 'berbagai', 'negara'];as ini diketahui adalah seorang anggota jamaah tabligh yang mengikuti ijtima di kabupaten gowa dan saat ini menjadi cluster baru penyebaran covid number karena juga mendatangkan peserta jamaah dari berbagai negara;as tahu orang anggota jamaah tabligh ikut ijtima kabupaten gowa saat jadi cluster baru sebar covid number juga datang serta jamaah bagai negara
811;811.0;Kengen banget nonton badminton lagi kangen jantungan nonton badminton, kangen teriak2 ga jls karena lg nonton badminton huhu. Semoga pandemi covid-19 ini cepat berlalu.;-1.0;kengen banget nonton badminton lagi kangen jantungan nonton badminton kangen teriak2 ga jls karena lg nonton badminton huhu semoga pandemi covid number ini cepat berlalu;['kengen', 'banget', 'nonton', 'badminton', 'lagi', 'kangen', 'jantungan', 'nonton', 'badminton', 'kangen', 'teriak2', 'ga', 'jls', 'karena', 'lg', 'nonton', 'badminton', 'huhu', 'semoga', 'pandemi', 'covid', 'number', 'ini', 'cepat', 'berlalu'];['kengen', 'banget', 'nonton', 'badminton', 'lagi', 'kangen', 'jantungan', 'nonton', 'badminton', 'kangen', 'teriak2', 'tidak', 'jls', 'karena', 'lg', 'nonton', 'badminton', 'huhu', 'semoga', 'pandemi', 'covid', 'number', 'ini', 'cepat', 'berlalu'];['kengen', 'banget', 'nonton', 'badminton', 'lagi', 'kangen', 'jantungan', 'nonton', 'badminton', 'kangen', 'teriak2', 'tidak', 'jls', 'karena', 'lg', 'nonton', 'badminton', 'huhu', 'semoga', 'pandemi', 'covid', 'number', 'ini', 'cepat', 'berlalu'];kengen banget nonton badminton lagi kangen jantungan nonton badminton kangen teriak2 tidak jls karena lg nonton badminton huhu semoga pandemi covid number ini cepat berlalu;kengen banget nonton badminton kangen jantung nonton badminton kangen teriak2 jls lg nonton badminton huhu moga pandemi covid number cepat lalu
